Symbol,Name,IndustryCode,Industry
01480,Yan Tat Group Holdings Ltd,57101010,반도체
01170,Kingmaker Footwear Holdings Ltd,53202030,제화
08281,China Golden Classic Group Ltd,54201010,가정용 제품
00573,Tao Heung Holdings Ltd,53301020,레스토랑 및 바
01380,China Kingstone Mining Holdings Ltd,51202010,건설 자재
00865,Jiande International Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
00166,New Times Corporation Ltd,51201080,다각적 채굴
01451,MS Group Holdings Ltd,51302010,용기(종이 제외) 및 포장재
00876,Kaisa Health Group Holdings Ltd,56101020,"의료 장비, 물품 및 유통"
06162,China Tianrui Automotive Interiors Co Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
01682,Hang Pin Living Technology Co Ltd,53202020,의류 및 액세서리
00520,Xiabuxiabu Catering Management (China) Holdings Co Ltd,53301020,레스토랑 및 바
01335,Sheen Tai Holdings Group Company Ltd,51302010,용기(종이 제외) 및 포장재
02545,Zhonggan Communication Group Holdings Ltd,57401010,통합 통신 서비스
00828,Dynasty Fine Wines Group Ltd,54101020,증류주 및 포도주
01407,JY Gas Ltd,50103030,오일 및 가스 수송 서비스
00953,Shaw Brothers Holdings Ltd,53302030,엔터테인먼트 제작
01062,China Development Bank International Investment Ltd,55102020,투자 관리 및 펀드 운영
01094,Cherish Sunshine International Ltd,52202010,다각적 산업용 제품 도매
01245,Niraku GC Holdings Inc,53301030,카지노 및 도박
02226,Honworld Group Ltd,54102020,식품 가공
01529,Yues International Holdings Group Ltd,51302020,종이 포장재
00591,China High Precision Automation Group Ltd,52102010,산업용 기계 및 장비
01416,CTR Holdings Ltd,52201020,건설 및 엔지니어링
01008,Litu Holdings Ltd,52203020,상업 인쇄 서비스
01289,Wuxi Sunlit Science and Technology Co Ltd Class H,52102010,산업용 기계 및 장비
01314,Tsui Wah Holdings Ltd,53301020,레스토랑 및 바
03616,Ever Reach Group (Holdings) Company Ltd,60101010,"부동산 임대, 개발 및 운영"
01640,Qian Xun Technology Ltd,53302010,광고 및 마케팅
